DATE ADDED TO CATALOG,PUBMEDID,FIRST AUTHOR,DATE,JOURNAL,LINK,STUDY,DISEASE/TRAIT,INITIAL SAMPLE SIZE,REPLICATION SAMPLE SIZE,REGION,CHR_ID,CHR_POS,REPORTED GENE(S),MAPPED_GENE,UPSTREAM_GENE_ID,DOWNSTREAM_GENE_ID,SNP_GENE_IDS,UPSTREAM_GENE_DISTANCE,DOWNSTREAM_GENE_DISTANCE,STRONGEST SNP-RISK ALLELE,SNPS,MERGED,SNP_ID_CURRENT,CONTEXT,INTERGENIC,RISK ALLELE FREQUENCY,P-VALUE,PVALUE_MLOG,P-VALUE (TEXT),OR or BETA,95% CI (TEXT),PLATFORM [SNPS PASSING QC],CNV,MAPPED_TRAIT,MAPPED_TRAIT_URI,STUDY ACCESSION,GENOTYPING TECHNOLOGY
2016-12-13,26993346,Schott JM,2016-03-15,Alzheimers Dement,www.ncbi.nlm.nih.gov/pubmed/26993346,Genetic risk factors for the posterior cortical atrophy variant of Alzheimer's disease.,Posterior cortical atrophy and Alzheimer's disease,"293 cases, 10,547 healthy controls",NA,6q14.1,6,81418166,FAM46A,NA - TENT5A,,ENSG00000112773,,,73273,rs72907046-?,rs72907046,0,72907046,intergenic_variant,1,NR,1E-09,9,,3.2,[2.1-4.9],Illumina [~ 5900000] (imputed),N,"Alzheimer disease, obsolete_posterior cortical atrophy","http://purl.obolibrary.org/obo/MONDO_0004975, http://www.orpha.net/ORDO/Orphanet_54247",GCST003452,Genome-wide genotyping array
2019-07-02,30201328,Gusareva ES,2018-08-09,Neurobiol Aging,www.ncbi.nlm.nih.gov/pubmed/30201328,Male-specific epistasis between WWC1 and TLN2 genes is associated with Alzheimer's disease.,Alzheimer's disease (SNP x SNP interaction),"788 male cases, 1,455 female cases, 2,362 male controls, 3,655 female controls","3,836 male cases, 6,244 female cases, 8,618 male controls, 11,624 female controls",5q34,5,168441804,"TLN2 , WWC1",WWC1,,,,,,rs7175766-? x rs3733980-?,rs3733980,0,,intron_variant x synonymous_variant,,NR,7E-10,9.154901959985740,(men),,,Illumina [312064],N,Alzheimer disease,http://purl.obolibrary.org/obo/MONDO_0004975,GCST008056,Genome-wide genotyping array
2019-07-02,30201328,Gusareva ES,2018-08-09,Neurobiol Aging,www.ncbi.nlm.nih.gov/pubmed/30201328,Male-specific epistasis between WWC1 and TLN2 genes is associated with Alzheimer's disease.,Alzheimer's disease (SNP x SNP interaction),"788 male cases, 1,455 female cases, 2,362 male controls, 3,655 female controls","3,836 male cases, 6,244 female cases, 8,618 male controls, 11,624 female controls",15q22.2,15,62623147,"WWC1, TLN2",TLN2,,,,,,rs1477307-? x rs4077746-?,rs4077746,0,,intron_variant x intron_variant,,NR,2E-06,5.698970004336020,(men),,,Illumina [312064],N,Alzheimer disease,http://purl.obolibrary.org/obo/MONDO_0004975,GCST008056,Genome-wide genotyping array
2019-03-18,30514930,Mukherjee S,2018-12-04,Mol Psychiatry,www.ncbi.nlm.nih.gov/pubmed/30514930,Genetic data and cognitively defined late-onset Alzheimer's disease subgroups.,Alzheimer's disease with multiple cognitive domain impairments,"Up to 248 European ancestry cases, 3,447 European ancestry controls",NA,16q24.1,16,86323639,NR,LINC01081 - LINC00917,ENSG00000268754,ENSG00000168367,,22336,7993,rs8059356-A,rs8059356,0,8059356,intergenic_variant,1,0.21,6E-07,6.221848749616360,,2.23,[1.92-2.54],NR [up to 6398204] (imputed),N,"Alzheimer disease, Cognitive impairment","http://purl.obolibrary.org/obo/MONDO_0004975, http://purl.obolibrary.org/obo/HP_0100543",GCST007332,Genome-wide genotyping array
2022-10-06,35879306,Hou J,2022-07-25,Transl Psychiatry,www.ncbi.nlm.nih.gov/pubmed/35879306,Polygenic resilience scores capture protective genetic effects for Alzheimer's disease.,Late-onset Alzheimer's disease in high risk polygenic risk score,"11,309 European ancestry cases, 2,263 European ancestry controls",NA,11q12.2,11,60297632,,MS4A4A,,,ENSG00000110079,,,rs2194962-?,rs2194962,0,2194962,intron_variant,0,NR,7E-07,6.154901959985740,,,,NR [94655] (imputed),N,Alzheimer disease,http://purl.obolibrary.org/obo/MONDO_0004975,GCST90162599,Genome-wide genotyping array
2022-10-06,35879306,Hou J,2022-07-25,Transl Psychiatry,www.ncbi.nlm.nih.gov/pubmed/35879306,Polygenic resilience scores capture protective genetic effects for Alzheimer's disease.,Late-onset Alzheimer's disease in high risk polygenic risk score,"11,309 European ancestry cases, 2,263 European ancestry controls",NA,6p21.32,6,32643048,,"HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1",,,"ENSG00000232062, ENSG00000206305, ENSG00000236418, ENSG00000228284, ENSG00000225890, ENSG00000196735",,,rs7142-?,rs7142,0,7142,3_prime_UTR_variant,0,NR,2E-06,5.698970004336020,,,,NR [94655] (imputed),N,Alzheimer disease,http://purl.obolibrary.org/obo/MONDO_0004975,GCST90162599,Genome-wide genotyping array
2013-07-12,23565137,Miyashita A,2013-04-02,PLoS One,www.ncbi.nlm.nih.gov/pubmed/23565137,"SORL1 is genetically associated with late-onset Alzheimer's disease in Japanese, Koreans and Caucasians.",Alzheimer's disease (late onset),"891 Japanese ancestry cases, 844 Japanese ancestry controls","1,224 East Asian ancestry cases, 2,114 East Asian ancestry controls, 11,840 European ancestry cases, 10,931 European ancestry controls",11q24.1,11,121564878,SORL1,SORL1,,,ENSG00000137642,,,rs11218343-?,rs11218343,0,11218343,intron_variant,0,0.96,2E-09,8.698970004336020,,1.23,[1.15-1.33],Affymetrix [5877918] (imputed),N,Alzheimer disease,http://purl.obolibrary.org/obo/MONDO_0004975,GCST001947,Genome-wide genotyping array
2013-07-12,23565137,Miyashita A,2013-04-02,PLoS One,www.ncbi.nlm.nih.gov/pubmed/23565137,"SORL1 is genetically associated with late-onset Alzheimer's disease in Japanese, Koreans and Caucasians.",Alzheimer's disease (late onset),"891 Japanese ancestry cases, 844 Japanese ancestry controls","1,224 East Asian ancestry cases, 2,114 East Asian ancestry controls, 11,840 European ancestry cases, 10,931 European ancestry controls",19q13.32,19,44873027,"APOE, CEACAM16, BCL3, PVRL2, TOMM40, PPP1R37",NECTIN2,,,ENSG00000130202,,,rs519113-G,rs519113,0,519113,intron_variant,0,0.29,5E-39,38.30102999566400,(Japanese),2.09,[1.87-2.34],Affymetrix [5877918] (imputed),N,Alzheimer disease,http://purl.obolibrary.org/obo/MONDO_0004975,GCST001947,Genome-wide genotyping array
2009-09-29,19734903,Lambert JC,2009-09-06,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/19734903,Genome-wide association study identifies variants at CLU and CR1 associated with Alzheimer's disease.,Alzheimer's disease,"2,032 European ancestry cases, 5,328 European ancestry controls","3,978 European ancestry cases, 3,297 European ancestry controls",8p21.1,8;8;8,27607002;27611345;27598736,CLU,CLU; CLU; CLU,,,,,,rs11136000-C; rs9331888-G; rs2279590-C,rs11136000; rs9331888; rs2279590,0,,intron_variant; 5_prime_UTR_variant; non_coding_transcript_exon_variant,,0.26,6E-10,9.221848749616360,,1.22,[1.14-1.29],Illumina [537029],N,Alzheimer disease,http://purl.obolibrary.org/obo/MONDO_0004975,GCST000480,Genome-wide genotyping array
2009-09-29,19734903,Lambert JC,2009-09-06,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/19734903,Genome-wide association study identifies variants at CLU and CR1 associated with Alzheimer's disease.,Alzheimer's disease,"2,032 European ancestry cases, 5,328 European ancestry controls","3,978 European ancestry cases, 3,297 European ancestry controls",1q32.2,1;1,207611623;207518704,CR1,CR1; CR1,,,,,,rs3818361-A; rs6656401-A,rs3818361; rs6656401,0,,intron_variant; intron_variant,,0.18,3E-10,9.522878745280340,(AA),1.22,[1.15-1.30],Illumina [537029],N,Alzheimer disease,http://purl.obolibrary.org/obo/MONDO_0004975,GCST000480,Genome-wide genotyping array
2009-09-29,19734903,Lambert JC,2009-09-06,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/19734903,Genome-wide association study identifies variants at CLU and CR1 associated with Alzheimer's disease.,Alzheimer's disease,"2,032 European ancestry cases, 5,328 European ancestry controls","3,978 European ancestry cases, 3,297 European ancestry controls",19q13.32,19,44892362,APOE,TOMM40,,,ENSG00000130204,,,rs2075650-?,rs2075650,0,2075650,intron_variant,0,0.9,2E-16,15.698970004336000,,,,Illumina [537029],N,Alzheimer disease,http://purl.obolibrary.org/obo/MONDO_0004975,GCST000480,Genome-wide genotyping array
2010-06-14,20460622,Seshadri S,2010-05-12,JAMA,www.ncbi.nlm.nih.gov/pubmed/20460622,Genome-wide analysis of genetic loci associated with Alzheimer disease.,Alzheimer's disease,"973 incident AD cases, 2,033 prevalent AD cases, 22,604  controls of European and Hispanic ancestry","6,505 European ancestry cases, 13,532 European ancestry controls",19q13.32,19,44892362,APOE,TOMM40,,,ENSG00000130204,,,rs2075650-G,rs2075650,0,2075650,intron_variant,0,0.14,1E-295,295,,2.53,[2.41-2.66],"Affymetrix, Illumina [~ 2500000] (imputed)",N,Alzheimer disease,http://purl.obolibrary.org/obo/MONDO_0004975,GCST000682,Genome-wide genotyping array
2017-06-27,28183528,Jun GR,2017-02-06,Alzheimers Dement,www.ncbi.nlm.nih.gov/pubmed/28183528,Transethnic genome-wide scan identifies novel Alzheimer's disease loci.,Alzheimer's disease,"13,100 European ancestry cases, 13,220 European ancestry controls, 1,472 African American cases, 3,511 African American controls, 951 Japanese ancestry cases, 894 Japanese ancestry controls, 51 Israeli-Arab ancestry cases, 64 Israeli-Arab ancestry controls","5,813 European ancestry cases, 20,474 European ancestry controls",5q31.3,5,140327854,"HBEGF, PFDN1",PFDN1 - HBEGF,ENSG00000113068,ENSG00000113070,,24741,4989,rs11168036-T,rs11168036,0,11168036,intergenic_variant,1,0.5,7E-09,8.154901959985740,,1.08,[1.06-1.10],NR [NR],N,Alzheimer disease,http://purl.obolibrary.org/obo/MONDO_0004975,GCST004246,Genome-wide genotyping array
2017-06-27,28183528,Jun GR,2017-02-06,Alzheimers Dement,www.ncbi.nlm.nih.gov/pubmed/28183528,Transethnic genome-wide scan identifies novel Alzheimer's disease loci.,Alzheimer's disease,"13,100 European ancestry cases, 13,220 European ancestry controls, 1,472 African American cases, 3,511 African American controls, 951 Japanese ancestry cases, 894 Japanese ancestry controls, 51 Israeli-Arab ancestry cases, 64 Israeli-Arab ancestry controls","5,813 European ancestry cases, 20,474 European ancestry controls",10p14,10,11679103,NR,USP6NL-AS1 - ECHDC3,ENSG00000271360,ENSG00000134463,,66876,63263,rs12358692-T,rs12358692,0,12358692,intergenic_variant,1,NR,3E-08,7.522878745280340,,1.0869565,[1.04-1.12],NR [NR],N,Alzheimer disease,http://purl.obolibrary.org/obo/MONDO_0004975,GCST004246,Genome-wide genotyping array
2017-06-27,28183528,Jun GR,2017-02-06,Alzheimers Dement,www.ncbi.nlm.nih.gov/pubmed/28183528,Transethnic genome-wide scan identifies novel Alzheimer's disease loci.,Alzheimer's disease,"13,100 European ancestry cases, 13,220 European ancestry controls, 1,472 African American cases, 3,511 African American controls, 951 Japanese ancestry cases, 894 Japanese ancestry controls, 51 Israeli-Arab ancestry cases, 64 Israeli-Arab ancestry controls","5,813 European ancestry cases, 20,474 European ancestry controls",17q22,17,58331728,"BZRAP1, BZRAP1-AS1",TSPOAP1-AS1,,,ENSG00000265148,,,rs2632516-?,rs2632516,0,2632516,non_coding_transcript_exon_variant,0,0.6,4E-08,7.3979400086720400,,1.0869565,[1.06-1.1],NR [NR],N,Alzheimer disease,http://purl.obolibrary.org/obo/MONDO_0004975,GCST004246,Genome-wide genotyping array
2017-06-27,28183528,Jun GR,2017-02-06,Alzheimers Dement,www.ncbi.nlm.nih.gov/pubmed/28183528,Transethnic genome-wide scan identifies novel Alzheimer's disease loci.,Alzheimer's disease,"13,100 European ancestry cases, 13,220 European ancestry controls, 1,472 African American cases, 3,511 African American controls, 951 Japanese ancestry cases, 894 Japanese ancestry controls, 51 Israeli-Arab ancestry cases, 64 Israeli-Arab ancestry controls","5,813 European ancestry cases, 20,474 European ancestry controls",19q13.32,19,44885243,NR,NECTIN2,,,ENSG00000130202,,,rs283811-G,rs283811,0,283811,intron_variant,0,NR,7E-09,8.154901959985740,(AA),1.34,[1.21-1.47],NR [NR],N,Alzheimer disease,http://purl.obolibrary.org/obo/MONDO_0004975,GCST004246,Genome-wide genotyping array
2017-06-27,28183528,Jun GR,2017-02-06,Alzheimers Dement,www.ncbi.nlm.nih.gov/pubmed/28183528,Transethnic genome-wide scan identifies novel Alzheimer's disease loci.,Alzheimer's disease,"13,100 European ancestry cases, 13,220 European ancestry controls, 1,472 African American cases, 3,511 African American controls, 951 Japanese ancestry cases, 894 Japanese ancestry controls, 51 Israeli-Arab ancestry cases, 64 Israeli-Arab ancestry controls","5,813 European ancestry cases, 20,474 European ancestry controls",19q13.32,19,44885243,NR,NECTIN2,,,ENSG00000130202,,,rs283811-G,rs283811,0,283811,intron_variant,0,NR,1E-15,15,(Japanese),2.56,[2.02-3.24],NR [NR],N,Alzheimer disease,http://purl.obolibrary.org/obo/MONDO_0004975,GCST004246,Genome-wide genotyping array
2017-06-27,28183528,Jun GR,2017-02-06,Alzheimers Dement,www.ncbi.nlm.nih.gov/pubmed/28183528,Transethnic genome-wide scan identifies novel Alzheimer's disease loci.,Alzheimer's disease,"13,100 European ancestry cases, 13,220 European ancestry controls, 1,472 African American cases, 3,511 African American controls, 951 Japanese ancestry cases, 894 Japanese ancestry controls, 51 Israeli-Arab ancestry cases, 64 Israeli-Arab ancestry controls","5,813 European ancestry cases, 20,474 European ancestry controls",19q13.32,19,44912921,NR,APOE - APOC1,ENSG00000130203,ENSG00000130208,,3528,1326,rs483082-T,rs483082,0,483082,non_coding_transcript_exon_variant,1,NR,1E-15,15,(Japanese),2.8,[2.17-3.61],NR [NR],N,Alzheimer disease,http://purl.obolibrary.org/obo/MONDO_0004975,GCST004246,Genome-wide genotyping array
2017-06-27,28183528,Jun GR,2017-02-06,Alzheimers Dement,www.ncbi.nlm.nih.gov/pubmed/28183528,Transethnic genome-wide scan identifies novel Alzheimer's disease loci.,Alzheimer's disease,"13,100 European ancestry cases, 13,220 European ancestry controls, 1,472 African American cases, 3,511 African American controls, 951 Japanese ancestry cases, 894 Japanese ancestry controls, 51 Israeli-Arab ancestry cases, 64 Israeli-Arab ancestry controls","5,813 European ancestry cases, 20,474 European ancestry controls",19q13.32,19,44888997,NR,NECTIN2,,,ENSG00000130202,,,rs6857-T,rs6857,0,6857,3_prime_UTR_variant,0,NR,6E-07,6.221848749616360,(AA),1.27,[1.15-1.40],NR [NR],N,Alzheimer disease,http://purl.obolibrary.org/obo/MONDO_0004975,GCST004246,Genome-wide genotyping array
2017-06-27,28183528,Jun GR,2017-02-06,Alzheimers Dement,www.ncbi.nlm.nih.gov/pubmed/28183528,Transethnic genome-wide scan identifies novel Alzheimer's disease loci.,Alzheimer's disease,"13,100 European ancestry cases, 13,220 European ancestry controls, 1,472 African American cases, 3,511 African American controls, 951 Japanese ancestry cases, 894 Japanese ancestry controls, 51 Israeli-Arab ancestry cases, 64 Israeli-Arab ancestry controls","5,813 European ancestry cases, 20,474 European ancestry controls",19q13.32,19,44888997,NR,NECTIN2,,,ENSG00000130202,,,rs6857-T,rs6857,0,6857,3_prime_UTR_variant,0,NR,7E-18,17.154901959985700,(Japanese),3.22,[2.45-4.24],NR [NR],N,Alzheimer disease,http://purl.obolibrary.org/obo/MONDO_0004975,GCST004246,Genome-wide genotyping array
2017-06-27,28183528,Jun GR,2017-02-06,Alzheimers Dement,www.ncbi.nlm.nih.gov/pubmed/28183528,Transethnic genome-wide scan identifies novel Alzheimer's disease loci.,Alzheimer's disease,"13,100 European ancestry cases, 13,220 European ancestry controls, 1,472 African American cases, 3,511 African American controls, 951 Japanese ancestry cases, 894 Japanese ancestry controls, 51 Israeli-Arab ancestry cases, 64 Israeli-Arab ancestry controls","5,813 European ancestry cases, 20,474 European ancestry controls",10p14,10,11678309,"USP6NL, ECHDC3",USP6NL-AS1 - ECHDC3,ENSG00000271360,ENSG00000134463,,66082,64057,rs7920721-G,rs7920721,0,7920721,TF_binding_site_variant,1,0.4,3E-08,7.522878745280340,,1.08,[1.06-1.10],NR [NR],N,Alzheimer disease,http://purl.obolibrary.org/obo/MONDO_0004975,GCST004246,Genome-wide genotyping array
2017-06-27,28183528,Jun GR,2017-02-06,Alzheimers Dement,www.ncbi.nlm.nih.gov/pubmed/28183528,Transethnic genome-wide scan identifies novel Alzheimer's disease loci.,Alzheimer's disease (APOE e4 interaction),"8,271 European ancestry APOE e4+ cases, 3,480 European ancestry APOE e4+ controls, 4,829 European ancestry APOE e4- cases, 9,740 European ancestry APOE e4- controls, 865 African American APOE e4+ cases, 1,241 African American APOE e4+ control, 607 African American APOE 4e- cases, 2,270 African American APOE 4e- controls, 535 Japanese ancestry APOE 4e+ cases, 151  Japanese ancestry APOE 4+ controls, 416  Japanese ancestry APOE 4- cases, 743 Japanese ancestry APOE 4- controls, 51 Arab-Israeli ancestry APOE e4- cases, 64 Arab-Israeli ancestry e4- controls","3,062 European ancestry APOE e4+ cases, 8,977 European ancestry APOE e4+ controls, 2,751 European ancestry APOE e4- cases, 11,497 European ancestry APOE e4- controls",19p13.3,19,3405594,NFIC,NFIC,,,ENSG00000141905,,,rs9749589-T,rs9749589,0,9749589,intron_variant,0,,2E-08,7.698970004336020,,1.3157895,[1.2-1.45],NR [NR],N,Alzheimer disease,http://purl.obolibrary.org/obo/MONDO_0004975,GCST004247,Genome-wide genotyping array
2017-06-27,28183528,Jun GR,2017-02-06,Alzheimers Dement,www.ncbi.nlm.nih.gov/pubmed/28183528,Transethnic genome-wide scan identifies novel Alzheimer's disease loci.,Alzheimer's disease in APOE e4- carriers,"4,829 European ancestry cases, 9,740 European ancestry controls, 607 African American cases, 2,270 African American controls, 416  Japanese ancestry cases, 743 Japanese ancestry controls, 51 Israeli-Arab ancestry cases, 64 Israeli-Arab ancestry controls","2,751 European ancestry cases, 11,497 European ancestry controls",5q31.3,5,140327854,NR,PFDN1 - HBEGF,ENSG00000113068,ENSG00000113070,,24741,4989,rs11168036-T,rs11168036,0,11168036,intergenic_variant,1,NR,1E-06,6,,1.11,[1.06-1.15],NR [NR],N,Alzheimer disease,http://purl.obolibrary.org/obo/MONDO_0004975,GCST004249,Genome-wide genotyping array
2017-06-27,28183528,Jun GR,2017-02-06,Alzheimers Dement,www.ncbi.nlm.nih.gov/pubmed/28183528,Transethnic genome-wide scan identifies novel Alzheimer's disease loci.,Alzheimer's disease in APOE e4- carriers,"4,829 European ancestry cases, 9,740 European ancestry controls, 607 African American cases, 2,270 African American controls, 416  Japanese ancestry cases, 743 Japanese ancestry controls, 51 Israeli-Arab ancestry cases, 64 Israeli-Arab ancestry controls","2,751 European ancestry cases, 11,497 European ancestry controls",10p14,10,11675398,NR,USP6NL-AS1 - ECHDC3,ENSG00000271360,ENSG00000134463,,63171,66968,rs11257238-T,rs11257238,0,11257238,intergenic_variant,1,NR,5E-09,8.301029995663980,,1.14,[1.10-1.18],NR [NR],N,Alzheimer disease,http://purl.obolibrary.org/obo/MONDO_0004975,GCST004249,Genome-wide genotyping array
2017-06-27,28183528,Jun GR,2017-02-06,Alzheimers Dement,www.ncbi.nlm.nih.gov/pubmed/28183528,Transethnic genome-wide scan identifies novel Alzheimer's disease loci.,Alzheimer's disease in APOE e4- carriers,"4,829 European ancestry cases, 9,740 European ancestry controls, 607 African American cases, 2,270 African American controls, 416  Japanese ancestry cases, 743 Japanese ancestry controls, 51 Israeli-Arab ancestry cases, 64 Israeli-Arab ancestry controls","2,751 European ancestry cases, 11,497 European ancestry controls",17q22,17,58331728,NR,TSPOAP1-AS1,,,ENSG00000265148,,,rs2632516-G,rs2632516,0,2632516,non_coding_transcript_exon_variant,0,NR,4E-06,5.3979400086720400,,1.098901,[1.05-1.14],NR [NR],N,Alzheimer disease,http://purl.obolibrary.org/obo/MONDO_0004975,GCST004249,Genome-wide genotyping array
2021-05-19,33074286,Kunkle BW,2020-10-19,JAMA Neurol,www.ncbi.nlm.nih.gov/pubmed/33074286,Novel Alzheimer Disease Risk Loci and Pathways in African American Individuals Using the African Genome Resources Panel: A Meta-analysis.,Alzheimer's disease,"2,784 African American cases, 5,222 African American controls",NA,3p26.1,3,5260392,EDEM1,RN7SL553P - NA,ENSG00000241227,,,7169,,rs168193-?,rs168193,0,168193,regulatory_region_variant,1,,9E-07,6.045757490560680,(model 1),0.79,[0.72-0.87],Illumina [29610185] (imputed),N,Alzheimer disease,http://purl.obolibrary.org/obo/MONDO_0004975,GCST011696,Genome-wide genotyping array
2021-05-19,33074286,Kunkle BW,2020-10-19,JAMA Neurol,www.ncbi.nlm.nih.gov/pubmed/33074286,Novel Alzheimer Disease Risk Loci and Pathways in African American Individuals Using the African Genome Resources Panel: A Meta-analysis.,Alzheimer's disease,"2,784 African American cases, 5,222 African American controls",NA,3q13.11,3,104690364,ALCAM,,,,,,,rs2633682-?,rs2633682,0,2633682,intergenic_variant,1,,9E-07,6.045757490560680,(model 1),0.78,[0.71-0.86],Illumina [29610185] (imputed),N,Alzheimer disease,http://purl.obolibrary.org/obo/MONDO_0004975,GCST011696,Genome-wide genotyping array
2021-05-19,33074286,Kunkle BW,2020-10-19,JAMA Neurol,www.ncbi.nlm.nih.gov/pubmed/33074286,Novel Alzheimer Disease Risk Loci and Pathways in African American Individuals Using the African Genome Resources Panel: A Meta-analysis.,Alzheimer's disease,"2,784 African American cases, 5,222 African American controls",NA,13q31.3,13,93507547,GPC6,GPC6,,,ENSG00000183098,,,rs9516245-?,rs9516245,0,9516245,intron_variant,0,,4E-07,6.3979400086720400,(model 2),1.73,[1.39-2.15],Illumina [29610185] (imputed),N,Alzheimer disease,http://purl.obolibrary.org/obo/MONDO_0004975,GCST011696,Genome-wide genotyping array
2021-05-19,33074286,Kunkle BW,2020-10-19,JAMA Neurol,www.ncbi.nlm.nih.gov/pubmed/33074286,Novel Alzheimer Disease Risk Loci and Pathways in African American Individuals Using the African Genome Resources Panel: A Meta-analysis.,Alzheimer's disease,"2,784 African American cases, 5,222 African American controls",NA,19q13.33,19,50021075,VRK3,VRK3,,,ENSG00000105053,,,rs3745495-?,rs3745495,0,3745495,intron_variant,0,,4E-07,6.3979400086720400,(model 2),1.39,[1.23-1.56],Illumina [29610185] (imputed),N,Alzheimer disease,http://purl.obolibrary.org/obo/MONDO_0004975,GCST011696,Genome-wide genotyping array
2021-05-19,33074286,Kunkle BW,2020-10-19,JAMA Neurol,www.ncbi.nlm.nih.gov/pubmed/33074286,Novel Alzheimer Disease Risk Loci and Pathways in African American Individuals Using the African Genome Resources Panel: A Meta-analysis.,Alzheimer's disease,"2,784 African American cases, 5,222 African American controls",NA,1q42.2,1,232240417,SIPA1L2,RN7SL299P - NA,ENSG00000242794,,,17272,,rs115684722-?,rs115684722,0,115684722,intergenic_variant,1,,6E-07,6.221848749616360,(model 1),12.6,[4.66-34.45],Illumina [29610185] (imputed),N,Alzheimer disease,http://purl.obolibrary.org/obo/MONDO_0004975,GCST011696,Genome-wide genotyping array
2021-05-19,33074286,Kunkle BW,2020-10-19,JAMA Neurol,www.ncbi.nlm.nih.gov/pubmed/33074286,Novel Alzheimer Disease Risk Loci and Pathways in African American Individuals Using the African Genome Resources Panel: A Meta-analysis.,Alzheimer's disease,"2,784 African American cases, 5,222 African American controls",NA,5p13.2,5,37483838,WDR70,WDR70,,,ENSG00000082068,,,rs184179037-?,rs184179037,0,184179037,intron_variant,0,,2E-07,6.698970004336020,(model 1),5,[2.27-9.18],Illumina [29610185] (imputed),N,Alzheimer disease,http://purl.obolibrary.org/obo/MONDO_0004975,GCST011696,Genome-wide genotyping array
2021-05-19,33074286,Kunkle BW,2020-10-19,JAMA Neurol,www.ncbi.nlm.nih.gov/pubmed/33074286,Novel Alzheimer Disease Risk Loci and Pathways in African American Individuals Using the African Genome Resources Panel: A Meta-analysis.,Alzheimer's disease,"2,784 African American cases, 5,222 African American controls",NA,11p12,11,43145292,API5,HNRNPKP3,,,ENSG00000251557,,,rs569584007-?,rs569584007,0,569584007,intron_variant,0,,9E-08,7.045757490560680,(model 2),10.48,[4.42-24.83],Illumina [29610185] (imputed),N,Alzheimer disease,http://purl.obolibrary.org/obo/MONDO_0004975,GCST011696,Genome-wide genotyping array
2021-05-19,33074286,Kunkle BW,2020-10-19,JAMA Neurol,www.ncbi.nlm.nih.gov/pubmed/33074286,Novel Alzheimer Disease Risk Loci and Pathways in African American Individuals Using the African Genome Resources Panel: A Meta-analysis.,Alzheimer's disease,"2,784 African American cases, 5,222 African American controls",NA,11q13.5,11,76830796,ACER3,TSKU - ACER3,ENSG00000182704,ENSG00000078124,,32643,30063,rs115816806-?,rs115816806,0,115816806,regulatory_region_variant,1,,5E-07,6.301029995663980,(model 2),6.55,[3.17-13.53],Illumina [29610185] (imputed),N,Alzheimer disease,http://purl.obolibrary.org/obo/MONDO_0004975,GCST011696,Genome-wide genotyping array
2021-05-19,33074286,Kunkle BW,2020-10-19,JAMA Neurol,www.ncbi.nlm.nih.gov/pubmed/33074286,Novel Alzheimer Disease Risk Loci and Pathways in African American Individuals Using the African Genome Resources Panel: A Meta-analysis.,Alzheimer's disease,"2,784 African American cases, 5,222 African American controls",NA,12p12.3,12,18318612,PIK3C2G,"PIK3C2G, RERGL",,,"ENSG00000139144, ENSG00000111404",,,rs75739461-?,rs75739461,0,75739461,intron_variant,0,,1E-06,6,(model 2),3.03,[1.93-4.76],Illumina [29610185] (imputed),N,Alzheimer disease,http://purl.obolibrary.org/obo/MONDO_0004975,GCST011696,Genome-wide genotyping array
2021-05-19,33074286,Kunkle BW,2020-10-19,JAMA Neurol,www.ncbi.nlm.nih.gov/pubmed/33074286,Novel Alzheimer Disease Risk Loci and Pathways in African American Individuals Using the African Genome Resources Panel: A Meta-analysis.,Alzheimer's disease,"2,784 African American cases, 5,222 African American controls",NA,15q26.2,15,97449455,"ARRDC4, IGF1R",LINC02254,,,ENSG00000259664,,,rs570487962-?,rs570487962,0,570487962,intron_variant,0,,2E-09,8.698970004336020,(model 2),0.1,[0.05-0.22],Illumina [29610185] (imputed),N,Alzheimer disease,http://purl.obolibrary.org/obo/MONDO_0004975,GCST011696,Genome-wide genotyping array
2021-05-19,33074286,Kunkle BW,2020-10-19,JAMA Neurol,www.ncbi.nlm.nih.gov/pubmed/33074286,Novel Alzheimer Disease Risk Loci and Pathways in African American Individuals Using the African Genome Resources Panel: A Meta-analysis.,Alzheimer's disease,"2,784 African American cases, 5,222 African American controls",NA,16p13.2,16,8238399,RBFOX1,NA - LINC02152,,ENSG00000261319,,,60093,rs79537509-?,rs79537509,0,79537509,intergenic_variant,1,,5E-07,6.301029995663980,(model 2),4.61,[2.51-8.47],Illumina [29610185] (imputed),N,Alzheimer disease,http://purl.obolibrary.org/obo/MONDO_0004975,GCST011696,Genome-wide genotyping array
2021-05-19,33074286,Kunkle BW,2020-10-19,JAMA Neurol,www.ncbi.nlm.nih.gov/pubmed/33074286,Novel Alzheimer Disease Risk Loci and Pathways in African American Individuals Using the African Genome Resources Panel: A Meta-analysis.,Alzheimer's disease,"2,784 African American cases, 5,222 African American controls",NA,5q35.2,5,174587111,"NSG2, MSX2",SUMO2P6 - HIGD1AP3,ENSG00000249031,ENSG00000248929,,25048,45821,rs145848414-?,rs145848414,0,145848414,intergenic_variant,1,,2E-06,5.698970004336020,(model 1),1.78,[1.41-2.25],Illumina [29610185] (imputed),N,Alzheimer disease,http://purl.obolibrary.org/obo/MONDO_0004975,GCST011696,Genome-wide genotyping array
